nClusters,dist,PCA,nTopics,silhouetteValue,Acc_FirtsPartyWinner,Acc_IssueArea
19,0.3638229771307221,2,42,0.32135521334117345,0.3227369058431729,0.08537693006357856
2,2.9598916144471366,7,42,0.23132787650156622,0.6103542234332425,0.061762034514078114
3,2.576012946779552,7,42,0.2257160414925399,0.35543445352709657,0.12231304874356645
4,2.4251433905282527,7,42,0.11507052387331644,0.2222222222222222,0.0820466242809567
5,2.4001425609701816,7,42,0.17354639125512444,0.08537693006357856,0.10566151983045716
6,2.3226182545262444,7,42,0.21465621558172746,0.08537693006357856,0.10384498940357251
7,2.1857378884611687,7,42,0.23439820393995908,0.08537693006357856,0.10293672419013018
8,2.037165570169755,7,42,0.24775032855561088,0.08507417499243113,0.18589161368452922
9,1.982913562942496,7,42,0.252665950796352,0.08507417499243113,0.14259763851044505
10,1.7142317480403726,7,42,0.25396883558149796,0.0841659097789888,0.1407811080835604
11,1.6986593283727256,7,42,0.24613240564267985,0.04904632152588556,0.14199212836815017
12,1.6823162131348166,7,42,0.23261356512082068,0.04904632152588556,0.14138661822585527
13,1.6642549518095953,7,42,0.22350379688158376,0.04904632152588556,0.13230396609143202
14,1.5887903284215168,7,42,0.22400273902490078,0.04904632152588556,0.08931274598849531
15,1.5857906348714381,7,42,0.23572534295767703,0.04904632152588556,0.06630336058128973
16,1.5768959052840872,7,42,0.23638717185267494,0.04904632152588556,0.06630336058128973
17,1.575685098958985,7,42,0.22820316808254415,0.04904632152588556,0.0675143808658795
18,1.5266224732616893,7,42,0.2211200111462296,0.04904632152588556,0.06721162579473206
19,1.4746612160512396,7,42,0.22124849673760572,0.047229791099000905,0.06721162579473206
2,3.4473936738980138,12,42,0.047016438532909176,0.5413260672116258,0.08658795034816834
3,3.352444296215573,12,42,0.03854399958224256,0.5107478050257341,0.07932182864062973
4,3.1208130719156824,12,42,0.04697618921272508,0.4871329094762337,0.07811080835603997
5,3.0548624078198876,12,42,0.043645148109767516,0.4871329094762337,0.07750529821374508
6,2.964820921228849,12,42,0.013555439758654007,0.44716924008477144,0.08961550105964275
7,2.888004245280217,12,42,0.024134039145060095,0.44716924008477144,0.08689070541931578
8,2.8577567167375553,12,42,0.06330666532235218,0.2612776264002422,0.08840448077505299
9,2.720003342368929,12,42,0.05599808642528751,0.2612776264002422,0.09234029669996972
10,2.7075643712859137,12,42,0.08843800625316178,0.1444141689373297,0.07205570693309113
11,2.6510957319933084,12,42,0.08151007767165838,0.1444141689373297,0.07508325764456554
12,2.6342292761357586,12,42,0.10382281834495798,0.1444141689373297,0.07901907356948229
13,2.545926236799496,12,42,0.14444392395863526,0.10990009082652134,0.1522858007871632
14,2.4432094466445915,12,42,0.17448878623508662,0.0805328489252195,0.12594610959733576
15,2.35322102820093,12,42,0.18916753226943564,0.0805328489252195,0.1271571298819255
16,2.348093381244639,12,42,0.1790107692436127,0.0805328489252195,0.05056009688162277
17,2.3076626922609216,12,42,0.17964776307152533,0.0805328489252195,0.05056009688162277
18,2.2483334237340227,12,42,0.16863920237771873,0.0805328489252195,0.05025734181047532
19,2.244787971344824,12,42,0.15953234265207916,0.0805328489252195,0.04965183166818044
2,4.563229709337292,17,42,0.0385754125265038,0.5461701483499849,0.10202845897668786
3,3.989403858094024,17,42,0.02115801010455951,0.5080230093854072,0.09385407205570694
4,3.9399810035944833,17,42,0.020011513620368616,0.4986376021798365,0.09385407205570694
5,3.7515490810120666,17,42,-0.003520304373836713,0.45685740236148953,0.08658795034816834
6,3.6997120904051743,17,42,0.0015794391038568838,0.4565546472903421,0.08446866485013624
7,3.6000320713421674,17,42,0.019011306077008187,0.3890402664244626,0.07962458371177718
8,3.5818643719929746,17,42,0.025233403774242383,0.3890402664244626,0.06933091129276416
9,3.4572134349811385,17,42,0.03192185023679832,0.3887375113533152,0.0675143808658795
10,3.344206112229392,17,42,0.02965013811165845,0.3726914925825008,0.09657886769603391
11,3.249853709915522,17,42,0.07511966172279119,0.2161671207992734,0.14713896457765668
12,3.2340876485150174,17,42,0.0865181525708014,0.2161671207992734,0.13805631244323344
13,3.2338602521986695,17,42,0.08686161975856707,0.2161671207992734,0.13805631244323344
14,3.2106381020436,17,42,0.10862267472636496,0.1734786557674841,0.1371480472297911
15,3.086645449123011,17,42,0.10525131352301317,0.17317590069633668,0.13412049651831667
16,2.9989132779095677,17,42,0.15059748001146442,0.1459279442930669,0.16197396306388132
17,2.974852461727888,17,42,0.17336145596386132,0.10596427490160461,0.15924916742355436
18,2.903191404644348,17,42,0.17989653715071788,0.10596427490160461,0.13896457765667575
19,2.8935286253516477,17,42,0.17204314838741622,0.10535876475930972,0.12201029367241902
2,4.796986651354424,22,42,0.050073513894348616,0.4371783227369058,0.1132303966091432
3,4.599631947917843,22,42,0.058136055603490916,0.3941871026339691,0.11141386618225856
4,4.135850824351675,22,42,0.059918728102724715,0.33938843475628216,0.10414774447471996
5,4.100110593290407,22,42,0.03198550314701426,0.27550711474417194,0.1008174386920981
6,3.9994624855688756,22,42,0.04038879643877588,0.27550711474417194,0.08567968513472601
7,3.8641053677711437,22,42,0.04514421372349658,0.27550711474417194,0.0675143808658795
8,3.797548085288238,22,42,0.05119866299793454,0.27550711474417194,0.06085376930063579
9,3.7526375977897968,22,42,0.0562099901553884,0.27550711474417194,0.06509234029669997
10,3.6708279600122187,22,42,0.03744832044693849,0.27520435967302453,0.08991825613079019
11,3.5467957671614885,22,42,0.06334645467007849,0.2394792612776264,0.06327580986981532
12,3.500156279235545,22,42,0.06638069330203586,0.22767181350287619,0.06418407508325764
13,3.4844734525813976,22,42,0.07092665084620058,0.22767181350287619,0.05903723887375113
14,3.4474842249485027,22,42,0.07401001781208628,0.22767181350287619,0.05843172873145625
15,3.4155296053519,22,42,0.05427722650892486,0.22767181350287619,0.05752346351801393
16,3.4029864957765135,22,42,0.07912659699514604,0.14017559794126552,0.10021192854980321
17,3.3387387536004036,22,42,0.08967099946164944,0.14017559794126552,0.10051468362095065
18,3.3173977585951158,22,42,0.09298441675715254,0.14017559794126552,0.09990917347865577
19,3.315483083802395,22,42,0.09273057282249705,0.14017559794126552,0.09990917347865577
2,5.150178606858384,27,42,0.023282559564947666,0.5367847411444142,0.08386315470784135
3,4.849202009626,27,42,0.008261775499237796,0.46745382985165,0.05933999394489858
4,4.508488825903404,27,42,0.024283273329166896,0.36966394187102636,0.0747805025734181
5,4.253812478293567,27,42,0.017081703340325,0.34635180139267335,0.09173478655767484
6,4.220808774276376,27,42,0.013418847333765969,0.3460490463215259,0.09657886769603391
7,4.123570321206235,27,42,-0.00096982410216397,0.3139570087798971,0.08083560399636694
8,4.057851605433962,27,42,0.0047619538437697765,0.31304874356645473,0.08083560399636694
9,3.976079972229973,27,42,0.017472101992853088,0.31304874356645473,0.07568876778686043
10,3.9736433266059095,27,42,0.01262612785997713,0.31304874356645473,0.07538601271571299
11,3.9117605716522674,27,42,0.013316735793121901,0.31304874356645473,0.07538601271571299
12,3.868327045900958,27,42,0.013000938188473993,0.31304874356645473,0.07568876778686043
13,3.8647434308833692,27,42,0.018301253290101772,0.3079019073569482,0.07447774750227067
14,3.8478408140234412,27,42,0.020952278168980744,0.3079019073569482,0.07387223735997578
15,3.814406230607153,27,42,0.02859995026003355,0.3079019073569482,0.09264305177111716
16,3.7270495375362156,27,42,0.04206954315356012,0.2812594610959734,0.0914320314865274
17,3.687964460954121,27,42,0.03794340547442472,0.2812594610959734,0.08961550105964275
18,3.594904460123002,27,42,0.038335597486365225,0.2812594610959734,0.08749621556161066
19,3.574876496860658,27,42,0.038439201461432454,0.2812594610959734,0.08840448077505299
2,5.326777282428307,32,42,0.010827820273182897,0.6097487132909476,0.049349076597033
3,4.91929351457348,32,42,0.016382683906643263,0.48107780805328487,0.09022101120193764
4,4.748623517951451,32,42,0.03458081554603151,0.35725098395398125,0.1008174386920981
5,4.6175142245220115,32,42,0.03558208782055659,0.33969118982742963,0.09839539812291856
6,4.5683472888135475,32,42,0.03434057734815706,0.33969118982742963,0.09324856191341205
7,4.383388890432622,32,42,0.048411041563942575,0.2431123221313957,0.11867998788979715
8,4.376880191550107,32,42,0.048438642535079554,0.21949742658189525,0.12291855888586134
9,4.128954542847514,32,42,0.04652085225108419,0.21949742658189525,0.12352406902815623
10,4.110841804564611,32,42,0.044226958632337304,0.21949742658189525,0.11050560096881623
11,4.057950368939748,32,42,0.05082262478712689,0.21949742658189525,0.12685437481077808
12,4.045210146416503,32,42,0.052315878299793846,0.210414774447472,0.11958825310323948
13,4.037684552041791,32,42,0.052408952626592044,0.210414774447472,0.11867998788979715
14,3.97059265245927,32,42,0.05322303676429637,0.210414774447472,0.11746896760520739
15,3.959861453716807,32,42,0.05780018157568256,0.210414774447472,0.11625794732061762
16,3.958672749537976,32,42,0.0610941215807905,0.210414774447472,0.1168634574629125
17,3.9442334836195587,32,42,0.06533850644725789,0.210414774447472,0.11353315168029064
18,3.9336024218478944,32,42,0.06111264868354738,0.19406600060551013,0.10626702997275204
19,3.882410519081399,32,42,0.08094494190976458,0.12443233424159855,0.07387223735997578
2,5.346954116314854,37,42,0.015615732973375047,0.5876475930971844,0.05964274901604602
3,5.11467001494879,37,42,0.013125801677145945,0.45413260672116257,0.06145927944293067
4,4.978896341495788,37,42,0.011875623152542855,0.45080230093854073,0.06297305479866788
5,4.92044812875792,37,42,0.02666845731870898,0.37420526793823794,0.07750529821374508
6,4.55174154707181,37,42,0.025287686999854706,0.3381774144716924,0.09445958219800181
7,4.447500361952468,37,42,0.01923738529099432,0.3045716015743264,0.09052376627308507
8,4.396742741432387,37,42,0.018035837303966067,0.3045716015743264,0.08840448077505299
9,4.362850484454512,37,42,0.01867624362793495,0.3045716015743264,0.08840448077505299
10,4.270488334265369,37,42,0.01590648291334499,0.30366333636088405,0.10535876475930972
11,4.2618646800574576,37,42,0.004288522044513867,0.30366333636088405,0.09203754162882229
12,4.214532458434652,37,42,0.012922352912014287,0.30366333636088405,0.08689070541931578
13,4.175294599527379,37,42,0.01587766655768625,0.30366333636088405,0.08719346049046321
14,4.1546896294432525,37,42,0.030469117425591812,0.2618831365425371,0.08931274598849531
15,4.029273524700787,37,42,0.03168709034165383,0.2618831365425371,0.08931274598849531
16,4.0167868735181855,37,42,0.03362829157527845,0.2618831365425371,0.08870723584620042
17,3.9781941366384483,37,42,0.03881308742881072,0.2618831365425371,0.07175295186194369
18,3.9732404823328915,37,42,0.04426991832527984,0.2618831365425371,0.07175295186194369
19,3.893004376770675,37,42,0.04572941463874659,0.2618831365425371,0.07145019679079624
2,5.38367016403194,42,42,0.01759562543170652,0.5828035119588253,0.06357856494096276
3,5.042873997166988,42,42,0.021375336837567774,0.4838026036936119,0.06690887072358462
4,4.9972486931254005,42,42,0.017767164639990153,0.47048138056312444,0.07054193157735392
5,4.941263921342275,42,42,0.02996917416211683,0.37390251286709053,0.08628519527702089
6,4.579811728192133,42,42,0.028730694729712934,0.3478655767484105,0.08961550105964275
7,4.480236160804766,42,42,0.027053396693060422,0.3409022101120194,0.10021192854980321
8,4.424062547457508,42,42,0.02336714243810776,0.3409022101120194,0.10868907054193158
9,4.291990640184946,42,42,0.02476782251720362,0.3409022101120194,0.10899182561307902
10,4.286816520964602,42,42,0.021090073644990322,0.3142597638510445,0.06690887072358462
11,4.2783548617633,42,42,0.026248672338337314,0.3142597638510445,0.06267029972752043
12,4.250499280961362,42,42,0.035862275304550266,0.3142597638510445,0.07599152285800786
13,4.250269186315564,42,42,0.05041269829990902,0.27308507417499245,0.07871631849833485
14,4.195806579466367,42,42,0.04829945853924687,0.27308507417499245,0.0784135634271874
15,4.144277637668724,42,42,0.050845999791979575,0.27308507417499245,0.07901907356948229
16,4.105287965241389,42,42,0.05204218662642902,0.27308507417499245,0.0784135634271874
17,4.020944386163571,42,42,0.055290857600469374,0.27308507417499245,0.07811080835603997
18,3.926053828345266,42,42,0.054884849427784724,0.27308507417499245,0.05116560702391765
19,3.906594563375835,42,42,0.07829619510315397,0.1952770208900999,0.045413260672116255
