tree1,tree2,dist
937,1156,0.0028330878070345553
4333,4053,0.0028335091119070094
124,1877,0.002836439367320358
655,2643,0.0028367680820535757
4667,4471,0.002837638631357147
4641,4392,0.0028386089253629593
4780,4724,0.0028412759641742655
283,1781,0.0028483287575729946
4694,4589,0.0028503157826105536
4863,4576,0.002851562610622308
491,2490,0.0028604736345771223
4642,4534,0.002861514588738158
358,4175,0.0028713092880713054
4871,4615,0.0028722256043840523
4206,2506,0.0028735787954378977
4801,1247,0.002895945329592281
4979,4405,0.002897775571643904
2784,3259,0.0029021215467535926
4596,4506,0.0029046957204592015
528,553,0.0029062159963830526
739,2130,0.002907628143028102
995,2091,0.002915387877467493
4900,2432,0.0029165090037693783
1721,2611,0.0029194400706672634
4838,4527,0.002920753424321028
74,114,0.002921762835993068
1519,3474,0.0029267844950083555
401,2977,0.0029297203078436224
4928,4699,0.0029313596926783224
3881,3834,0.0029343178222724295
4465,2004,0.0029348081895983757
2822,3244,0.0029455725036423453
1043,3836,0.002949890110074939
4619,4778,0.0029501488340232833
4599,4332,0.0029509516689794277
4337,4812,0.0029551824357176657
4655,2801,0.0029568114625309894
4374,1003,0.0029657994892979267
2264,2897,0.002969212153182306
4958,3078,0.002976855915717209
2489,3035,0.0029790558408704093
1164,2455,0.0029801012899467044
796,1313,0.002980692493180545
4446,2329,0.002981145905095005
1799,2122,0.0029812205329791865
4280,4507,0.002984180807411369
4470,4660,0.002994850749175138
733,4375,0.0029985189725695634
4437,1023,0.003003040933727951
4737,2201,0.0030033848513723836
4876,4784,0.0030102076510433035
432,2922,0.003010741890186075
4483,879,0.0030130113990769133
155,255,0.0030168629113243098
4559,4502,0.003017426292034865
104,2782,0.0030192226813996748
1904,2663,0.003025401081081871
1401,1992,0.0030270158471868286
4453,4998,0.0030298115968648634
4592,1428,0.0030360938412476376
1042,1276,0.003039115020573354
110,4964,0.0030427861165727432
2858,2974,0.0030564628913375275
4937,4501,0.0030638712234003045
4327,4597,0.0030653021693178677
4730,4495,0.0030695340879838898
4273,2608,0.0030703736397897224
4987,4112,0.0030764198440835014
4517,4814,0.0030853568514261492
4666,4605,0.003086356659204148
4565,5098,0.003096490942913856
4587,4529,0.0031085857533629004
4421,4703,0.003118483325833272
5117,4473,0.003118961136678901
3333,2615,0.0031252745485317434
157,952,0.003127615810180971
5002,4564,0.0031297584463526977
4691,4735,0.003131633282462142
4357,4853,0.0031350511342090395
4765,906,0.003141268615976592
1920,2725,0.0031490797479016156
4093,4456,0.0031529456265119438
695,1018,0.0031549460375140323
315,4622,0.00315949785099022
276,2061,0.00316022558147842
4561,4837,0.003162260596981964
859,2910,0.0031660845527570593
4189,4606,0.003170243486314374
4577,3093,0.003173883582881218
4927,3302,0.003181055205850006
4677,835,0.003190445558213722
4696,4742,0.003192254040487414
4806,2880,0.003196157315224414
4366,4158,0.00319897943795059
1002,1455,0.003204386511964377
4302,4575,0.0032092564202909207
4808,4920,0.003216612814385615
1731,2720,0.0032240520822560126
272,1249,0.0032361600235364264
4674,4678,0.003237542928886176
4603,5132,0.003247575866565054
13,2937,0.0032481442231321912
4079,2341,0.0032533843862872797
5029,4425,0.0032541090449194864
4312,4389,0.0032554010130498405
743,2412,0.0032565724653332902
544,571,0.003262120213875716
4494,4591,0.003264395043228549
4855,4938,0.0032688895110027797
4783,4585,0.0032697726505271363
5040,685,0.003270580366776271
4618,2213,0.0032715429517873856
4957,1358,0.0032748647250437114
4723,4906,0.003275131186946065
4983,4567,0.003277863642249638
2048,2761,0.003286119191696798
4670,4866,0.003288599767585356
1530,5012,0.0032908932729799334
4460,3277,0.0032929769901059378
4750,1526,0.00329937773987167
4580,4762,0.003301496865091201
4172,3283,0.0033068382856036305
4756,4836,0.0033073128742335776
749,2197,0.003326140206642878
4543,4899,0.0033354446647246086
4745,4934,0.0033376514364682223
4708,4981,0.003338254749826986
4722,4443,0.003340003448083967
4833,5075,0.0033578032955328685
1290,2793,0.0033780961999849944
4895,4734,0.0033975066862017324
1671,3013,0.0033998901100353966
5199,4007,0.0034022763840984085
2339,3236,0.0034047518680918876
4869,4604,0.0034074673165320757
715,2753,0.0034230731494829594
4509,1465,0.0034267548337217624
4977,1831,0.0034284769423952735
5016,4902,0.0034300684895341
243,4064,0.0034358830382655997
4994,4796,0.003450178572170834
1570,2257,0.0034541173299341282
4684,5203,0.0034647741401684206
4036,4652,0.003464784538784335
4490,4841,0.0034676356881968417
4656,1774,0.0034678545122183435
4939,772,0.003477652365195592
592,5022,0.003489920586640577
4867,1218,0.0034919988888701386
1696,2936,0.0034950551303557457
1893,2719,0.0034997954939761794
4412,5000,0.0035074415827140923
5157,4693,0.003513116026660986
4965,5101,0.0035267667616801293
925,3226,0.003538998132467046
129,2423,0.00354839311167688
4748,3788,0.00355218555176748
450,2594,0.0035570707092313653
4897,5255,0.0035588379682842605
883,954,0.003564000598557807
4769,211,0.00356662934091769
1256,1637,0.003574057085741336
4931,1678,0.003589998051061737
4662,326,0.0035969748337009687
555,2926,0.0036002553781554238
775,1713,0.0036182296664637736
436,2976,0.0036373767143362545
2827,3165,0.003647165373294882
4126,4758,0.003656916321940866
4800,4399,0.003660293948839051
4882,4354,0.003661137703745279
1918,4993,0.0036622898716561175
190,1933,0.0036791911444591166
4798,362,0.003686525166832516
4879,3276,0.0036909507691064818
4794,4643,0.0036971257509294565
4602,4467,0.003710153687265509
5008,1171,0.0037128802363526198
4995,4941,0.0037134996275386307
4820,4293,0.0037149064057064776
4541,4787,0.0037157825334208916
5089,4636,0.00371767828701571
5053,4535,0.003732614338105322
1728,2588,0.003737288861940368
4216,2912,0.0037421843742261006
4844,3070,0.0037539822102339304
4601,2653,0.0037607533530021817
4990,4809,0.0037673497136392828
2001,3168,0.0037679533641908607
768,2765,0.0037696211299924585
5080,4617,0.003772837258819481
4630,4881,0.0037754300250195548
4984,1525,0.0037805512069841313
5103,4631,0.0037817165030724353
206,2948,0.0037894061283123733
4911,1125,0.0037919015501327695
311,3136,0.0037929635443801693
1899,2749,0.0037957612286884136
4496,4929,0.0037969887769020057
4966,4715,0.0037981803027120897
1281,2255,0.0037997789734391142
5026,4689,0.003799810110473714
4996,4850,0.003800792111072069
4653,4728,0.0038084688460016513
4908,2735,0.0038131142164029505
130,4518,0.003813316717120978
5120,4970,0.003813426384054939
4700,4971,0.0038158799282005974
4292,4658,0.0038186121595982087
4914,2381,0.003825006599274955
5263,4747,0.00383179931860746
1146,2288,0.0038354021251536825
4875,3777,0.0038399109617199834
4959,3144,0.0038517799643561987
1399,2397,0.003854953945197477
919,2584,0.003859988234886466
4916,4968,0.0038612514235668045
4705,4903,0.0038642577644149648
2099,2308,0.003875326528865644
4828,4675,0.003876199617420025
5073,2747,0.0038858362685473503
4878,4842,0.0038910202193289936
4901,4752,0.003908171379259667
1670,4917,0.00391015173042524
5071,4779,0.003925891117985143
2539,2879,0.003931418803649923
4904,3066,0.003936379338597529
4956,1144,0.003938077572396451
4847,4416,0.003939810958379189
5027,5138,0.003944045130974783
4613,5246,0.003944658691210716
4898,4349,0.003948770158879934
4862,5005,0.0039501535755143286
4736,4864,0.003958261738912113
4626,3043,0.003958978070679256
907,4382,0.003959816388887483
4231,2537,0.003968700958309536
1557,1686,0.0039730770943955905
1051,1423,0.0039740072865240145
5031,2385,0.003982499501533947
5123,4647,0.003993316267167731
1422,1812,0.00399513354922857
5003,4639,0.003997475251564565
4858,1211,0.003999468598441032
4907,4732,0.004000631156945454
377,4849,0.004001572288272515
5097,4536,0.004012732398769071
4236,4533,0.004030394959776792
4940,4342,0.004033711239327645
4865,5146,0.004035014316031486
164,1971,0.004038822893818902
4936,4402,0.004043378058663595
4883,4924,0.004048973872683617
757,4953,0.004051451484989324
5102,4819,0.00405451554082616
5011,4861,0.004057095146778347
4329,2633,0.0040621495559312465
4846,5124,0.004065274240205315
771,1493,0.004074980024267188
730,2612,0.004077686035143811
4816,4672,0.00408031349576788
4854,2598,0.004082517740966622
5063,4910,0.004082868575365502
153,2240,0.004085238891006621
4514,1975,0.004085824607545214
2757,2902,0.0040963765820185155
890,2515,0.004097336422468033
4969,4835,0.004098943619361331
2479,3246,0.0041009891556476295
4764,1562,0.00410597048320039
5171,4650,0.004106100500928182
4974,179,0.004115321356186454
2522,2587,0.00411685761143945
651,4810,0.004117007745962298
4047,1769,0.004128953001966723
4933,5109,0.0041312747478010154
703,1311,0.004131931103281819
5082,5048,0.00414205263760092
4923,4925,0.004147175203591516
4260,4733,0.004152239471187857
1157,2439,0.004157760224840769
1071,1340,0.004163645784453489
4946,4610,0.004164346509178177
340,1901,0.004167912249364775
5260,4795,0.0041856016942092965
1077,1408,0.0041862626364256444
199,1848,0.004189471993499106
4229,4462,0.004213750533580786
631,1559,0.004224195230257334
1616,5262,0.004245600626517493
4766,4633,0.004248831656721852
5154,2333,0.004251022065444313
681,3017,0.004261688832917082
4711,314,0.00426623310696226
4988,4822,0.004270603434935124
5045,4913,0.004275040041740459
4821,4394,0.004276239628273849
46,2194,0.0042799447527909155
5024,632,0.004292917328870915
4991,5015,0.004303813923604509
3529,1227,0.004304509979593897
5287,5056,0.0043048433933772605
807,4817,0.004312657040077952
4839,4520,0.004313625203050377
3966,2772,0.004363459260117726
4960,5062,0.004364795569462823
4713,2666,0.004370986435121814
142,4823,0.004382347241583352
4884,5106,0.004384309981588102
5298,1871,0.004386353831459931
1353,2503,0.0043893665648865356
4729,664,0.004393134479831001
4334,4385,0.004398085803550694
1517,2038,0.0044059941494399004
5162,5226,0.0044436500986117355
5079,4935,0.004445826095723778
4848,2963,0.004461099490419805
111,5091,0.004474112051232855
4414,5364,0.00447956892368084
5111,4503,0.004481100114822806
4685,4826,0.00448162504634287
5030,1367,0.00448280547786159
5036,4877,0.0044830399675606855
5379,2790,0.004490825846458277
4207,4989,0.004491094122029832
200,1351,0.004505725180885791
5201,5004,0.004508512709101027
247,2511,0.004512375049955886
4932,5081,0.004515012596158684
1656,2418,0.004525327249468393
5061,4978,0.0045318138114472176
4612,4813,0.004533004989679404
700,4688,0.004535223386812129
5197,5121,0.0045435646786465365
5234,5013,0.004544021989659849
5014,2895,0.004547953020658621
5175,4804,0.004557264254282517
5064,4961,0.004557989534674045
4975,4012,0.004568564118166675
191,3077,0.0045719939926913145
5274,5069,0.004586809667749287
2372,2630,0.004598696722375881
4797,4632,0.004603369530162611
5275,5205,0.004608077370002423
5145,5057,0.004623563511466698
4874,5113,0.004629015671040682
5371,2715,0.004638665719328022
4954,1148,0.004641399606590886
4246,4743,0.004643505964030313
1497,1618,0.0046536780520510385
5084,4746,0.004654346497071114
845,1780,0.004656861670120596
5319,4985,0.004658249768784645
1891,3241,0.004659610322944347
4909,5332,0.004667103521273909
3901,2151,0.004681051816413102
30,2551,0.004688239215662235
5116,5044,0.004707777386056492
5140,4719,0.004713829049701166
5411,4893,0.004733015832854516
4880,5018,0.004737002926884681
5184,4023,0.0047536713925292184
5343,4702,0.004754637166682264
4763,5128,0.0047639798406334324
4744,2853,0.004777713421396438
93,1111,0.004785546852880341
1743,3191,0.00478595665816666
4557,4827,0.004788815926845796
2509,3208,0.004791908582787131
1082,2463,0.004816179312312929
1939,2162,0.004823130174523377
5001,4915,0.004835451058760525
5105,5252,0.004842737640563294
1158,2687,0.004852619402220655
5256,4834,0.0048591791617675845
151,1881,0.004863004334981547
264,4815,0.004866544912635851
4982,849,0.004878035791955219
5240,5282,0.004881956735037888
4371,4683,0.004888376149622002
706,1991,0.00490291747099314
5130,5223,0.004912075094209718
1252,2833,0.00491610723991226
860,1374,0.004924421121739533
4665,5242,0.004926193299709159
5450,470,0.004929503267905137
939,1998,0.004932726319545083
5281,4790,0.004941339923181411
2280,2460,0.004942575379292269
5127,5321,0.0049436593789318126
1601,4411,0.004944373007857536
4714,2562,0.004948563362822707
5358,329,0.004966596534537727
5250,4972,0.004973951023488438
4442,5118,0.004975609955450017
4963,1798,0.004983164926605672
5065,5326,0.004995293300812748
127,5209,0.00499773945327197
5412,2904,0.005004127195133596
679,3210,0.005014999235283424
5125,4949,0.005015166511396683
5353,5025,0.005019145351720086
4951,4259,0.005019178156683984
2109,2642,0.00502540105864116
5368,422,0.005040575967610046
76,4646,0.005043327290477793
5219,5070,0.005063106403292279
5182,5225,0.00507787899736037
334,4754,0.005079614076234851
5354,4944,0.0050818579001310656
5142,2993,0.005082629468807692
4888,5136,0.005087536603795045
5032,4716,0.005091799137039096
4952,5017,0.005094253280507949
4832,4992,0.005110023665152612
5100,4757,0.005121159487566529
4731,5060,0.005133916687295348
5034,2686,0.005134395587826067
5104,4785,0.005166483396413082
5147,4710,0.005173039684333864
1060,4776,0.005189737494000132
1054,4169,0.005204842883092319
2041,2726,0.005205488960614443
5009,5183,0.005206289040005365
4671,3587,0.0052119269126725265
5038,5462,0.005220216198547586
5218,4830,0.005234448324745105
5444,4739,0.0052674346755760895
4578,4687,0.005271687178487347
5047,4768,0.0053083051001441145
5272,5033,0.005311641806703989
1653,2450,0.0053140988021223995
2554,2739,0.0053160547643173045
4922,5159,0.005317032572145029
4873,5066,0.005323457020465189
5508,4661,0.005327915745371323
3503,2086,0.005334459123105993
5280,4955,0.005339811600154426
5108,1609,0.005340693283812543
1237,1528,0.005342132267292604
5228,5037,0.005346992603168711
5221,5345,0.0053570172546347035
4997,4753,0.005357709225439405
5006,5019,0.005362563009374197
5336,5176,0.005365752546546563
5099,984,0.005369956951445631
5237,5220,0.005382485969257283
844,1192,0.00539724022103347
4950,4381,0.005407004207217684
4718,4431,0.00540955592385158
5107,1216,0.005417408024064423
4625,5391,0.005425139951561004
4775,1615,0.005438791689800665
147,4999,0.005439064522102018
2475,2688,0.005442194351869253
5512,5232,0.0054431418389523575
4609,5160,0.00544670839502898
4818,5177,0.005474771347988988
794,2707,0.005475031846482771
490,4664,0.005482318498395068
4973,4709,0.0054922083202202255
1268,1997,0.005510663767880952
4786,5322,0.005512748409877005
2028,3261,0.005529512010224259
4717,4860,0.005545974196869807
2446,3142,0.005547817068261546
2186,3094,0.0055540549239120815
5189,5329,0.005584864979164217
269,4976,0.005607899006421835
10,5463,0.005611286238203041
5076,5067,0.00561305943977857
2480,2516,0.005625127117799663
4522,1941,0.005629037149837528
320,562,0.005633350517339875
4789,5296,0.00564248186407763
5340,4773,0.005644366538068464
5316,2100,0.005652491582223487
5334,5020,0.005660746641886434
5131,2957,0.0056633165448058635
5489,418,0.005664753920728224
387,753,0.005684981058496352
1143,1875,0.0056963914180050285
5405,4583,0.00570104055300532
1600,2031,0.005705839362359091
5390,5055,0.005710356146352215
2335,3149,0.005711909802012315
5198,1516,0.005736396757076203
1700,1981,0.005741248196700325
5148,5096,0.005753936015779372
3321,5356,0.005756193882144222
752,2103,0.005757853085507497
5190,5046,0.005767362628997226
5188,5181,0.005771635495133508
5172,2664,0.00579281398869225
5210,4551,0.005794095302689868
5301,1694,0.005820439783376458
4782,5474,0.005821088799934093
5087,4870,0.005852905519348962
42,2150,0.0058559965762001315
4962,1563,0.005877225178810737
5058,5514,0.005879920358223326
996,1595,0.0058911171679333595
2697,5086,0.005905387091901658
5376,2776,0.005905819343967788
95,627,0.00590714926830764
5122,1973,0.005921701575232564
4896,4930,0.0059220598602831905
1923,4967,0.0059389726370151896
1860,2265,0.005942508758099985
5477,5041,0.005956350435881531
5021,5297,0.005958738016250617
4760,5414,0.005994047496514644
5564,5217,0.006001981298030968
5269,5161,0.006009305861243952
5254,5077,0.006026532949275576
1717,1934,0.0060307963691915295
5449,5310,0.006041370865210026
4749,5214,0.006054266873885472
5305,5179,0.006058999717394847
5293,5440,0.006059978663499818
5313,5035,0.006068879490998411
5204,4095,0.006079327332104159
2065,2290,0.006084844813024518
762,3233,0.006086016975996776
5166,5141,0.0060936833140820615
4918,2378,0.006121305297478605
867,1857,0.006123887209424861
4948,1411,0.006146662181658744
271,5327,0.006149428259458328
5212,5135,0.006170757942137199
5464,5402,0.0061898980650522024
4550,5286,0.006198214969784992
5134,4682,0.006205100306994383
5271,1272,0.00621675328745336
4600,5149,0.006247087197241069
511,2026,0.006254827667120266
350,2982,0.006257743690578202
5445,5331,0.006258054450661341
5540,5180,0.006259060918737631
5399,4755,0.006259331946624961
5291,5264,0.006279302049419487
5126,920,0.006287019006255832
5431,5373,0.006323824247161568
5289,4890,0.006339492155139598
5137,5617,0.0063398312590265266
1604,2667,0.006345243443102805
5346,5150,0.006355266060779352
5478,3167,0.006368674621794429
4673,5295,0.006375684143565614
4803,5359,0.006387591904302053
5144,5350,0.00642250091687422
4542,5200,0.006436654863377009
2535,2625,0.006443299846120524
5536,5133,0.00645205760034355
1080,3131,0.006456534420647642
4799,5129,0.0064692911481645955
1407,4712,0.00647428633311283
1035,2787,0.006479142096585289
986,4258,0.006499435494071691
5338,5196,0.006510995640461467
5261,3014,0.006511872616520314
5306,1386,0.006512644429265389
5427,5158,0.006534966264574435
18,3912,0.006545535015947998
5050,4947,0.006548429440984528
5460,4856,0.006582748310234442
1539,2225,0.00658318369151625
1039,2701,0.006585469192889305
1488,1951,0.006585473058263541
2227,3010,0.006594403188456638
4852,4912,0.006620135608445009
4829,5247,0.006632022072507857
5314,5471,0.006665950125074947
568,1140,0.0067010843934367514
5362,3025,0.006716737752377085
1659,2453,0.006778549639469188
1690,4926,0.006795035674183885
5213,5115,0.006808498508797603
246,2153,0.0068658963695496095
863,1720,0.00688116675732281
5410,5392,0.006894667185525987
5114,5437,0.006899013070563191
5447,1136,0.006935981616133798
5375,5083,0.006939219891306858
5483,5299,0.0069587763049060725
5042,5365,0.006968788570709719
5413,5290,0.006970974007219723
5568,5216,0.006973223445580733
5110,5341,0.006981400036107924
1836,2812,0.00701088853596403
5303,5043,0.007015909049386777
5469,5446,0.00702279066511672
5207,5230,0.007043230035982506
5112,1102,0.007057696612768546
5010,1851,0.007082585481501949
5519,5085,0.007083953962060811
5491,5229,0.007098472350514563
5556,5470,0.007103126566908289
5185,4887,0.007104868818222351
1329,5330,0.007119814647802827
1588,2579,0.007137603967098671
5294,5496,0.007144974230640656
5239,5576,0.007171349719626699
5363,911,0.007171892703885394
5318,5374,0.007278025712525858
5591,4942,0.007283472031623645
1004,5416,0.007314596431995148
5300,2179,0.007317036823725791
5224,5349,0.007319789123402656
5439,718,0.007341244605084368
1989,3105,0.007344283653875905
1925,2292,0.007363691204612936
5456,5531,0.007374399150008384
5187,5381,0.007390005616885256
5257,2894,0.007405917520817928
5039,5143,0.007408369130888688
5244,5541,0.007409170774157071
4448,5562,0.0074257653538829585
736,2650,0.007433713020336668
905,1550,0.007440218677642538
5417,5587,0.007440710092710676
5078,2207,0.007441446681564139
508,2566,0.007442853733080283
5507,5195,0.007449683843119843
5155,2934,0.007453219420843883
5554,5517,0.007457799113217093
5586,5284,0.007464958964433596
5258,5186,0.007469450326935511
1186,2428,0.00748771944453442
5387,5484,0.007499558087492515
1718,1762,0.007508852290699919
5153,3192,0.007526223884381733
5418,5559,0.007543634574948067
1434,2298,0.0075543108551871935
5442,5475,0.007562566466255718
5266,3665,0.007584630704985135
5059,5528,0.007585589280765186
5407,5490,0.0075944771966472285
955,3171,0.007600645201130914
1596,3121,0.007610508602005711
5676,5193,0.007619102350454009
2449,2970,0.007635772635102574
5400,761,0.007640961792695446
5233,4528,0.007650855157178333
225,2129,0.007673359464314959
5372,5344,0.007677906021394884
5653,5315,0.007697990352256202
5429,5320,0.007719847611912713
5173,5051,0.0077215613925637056
216,1098,0.0077270707166502695
355,861,0.007728995212503628
5436,2658,0.007744051281710065
341,2652,0.007753319210515537
554,4859,0.007774786880949271
1321,1683,0.007779949774003897
4921,5253,0.007781919973310389
5054,5236,0.007794958495095897
5448,5265,0.007812474533487098
4905,5609,0.0078128936045108
5642,5342,0.007842115706890623
5028,5178,0.007845520750445631
253,2139,0.007848126074295563
5438,5211,0.007848224310830137
5604,5361,0.007861006258732962
5311,4857,0.007865173346901871
5538,5288,0.007867643091210418
5633,1300,0.007888300578259476
205,5308,0.007890243171098967
5549,5074,0.007894895893276417
5678,2464,0.007897945617509245
482,5151,0.007910657461005912
1697,1847,0.007911438978875585
5560,5243,0.00791262953727433
1387,1834,0.007913587911502776
5542,5755,0.00793716038081994
4384,1610,0.007939755985516252
4802,2058,0.007941289194469228
5570,2054,0.007952933696250122
5276,2345,0.007982779708588239
5454,4889,0.007985390132822831
5603,5406,0.007988124770684602
3046,3050,0.007997396747095264
623,2729,0.008008489520543699
5367,5357,0.008043672383827027
4556,5378,0.008048708010454438
5366,5382,0.008063190878648582
5352,5707,0.008079011592257284
5383,4227,0.008087668406829975
814,3127,0.008103035946036872
5501,5526,0.008111889950222138
5632,5426,0.008119395181914091
1427,2307,0.008127310463470226
4679,485,0.00814270655166871
5235,2482,0.008169387810248459
5248,5687,0.008170264432509573
5304,5493,0.008189374161919788
5535,5626,0.008229263522508521
380,566,0.008242532775229615
5170,5552,0.008261919658552691
5546,4886,0.008266056548027227
5163,659,0.008293588659339386
1049,3160,0.008298152527188518
2347,2751,0.00831568913819205
5443,5268,0.00831898276303934
5328,5238,0.008322041727856125
1245,3005,0.008330349299981901
5558,5486,0.0083582279588477
5518,5324,0.008361800777164315
5457,5654,0.00836592682839183
5670,2223,0.00836965207598337
5270,5569,0.008384631701953797
5525,5384,0.008432545193842941
5398,4493,0.00844654766293412
5791,5208,0.008450444443520097
5618,5408,0.008464812799556175
5347,5532,0.008465243200082621
5703,5430,0.008467774805745981
5640,489,0.008468915569646233
5697,2718,0.008477118625598558
1719,2037,0.008481986713686995
4721,5688,0.008482682840521647
1279,2198,0.008505124261550645
1949,5072,0.008537965236605605
302,2246,0.00853845081167321
5724,5360,0.008540830924378845
28,2555,0.008562610378545728
1990,2085,0.008600199011265859
5627,2679,0.008608355217477923
1663,5726,0.008627851825391553
5459,5432,0.008636081629084594
5165,2565,0.00864034209128818
14,5377,0.00864048628077261
5668,5380,0.00865777694024422
5545,5394,0.008687085785685436
5094,1426,0.008716281270654075
5307,4980,0.00873790513801761
5393,5467,0.008782502095559079
5421,5600,0.008785603838501473
5629,5572,0.008787830490933532
897,1957,0.008789026452375118
5420,5698,0.008799985207504687
367,5734,0.008823925670908457
873,2270,0.008847403743993482
985,2762,0.008851442476448389
5646,5194,0.008859281538521467
2343,2949,0.008872520587231855
843,5522,0.008915326213943375
5455,5049,0.008934648582070267
5472,5574,0.008946829954674777
43,2278,0.008947237879951928
4558,4777,0.008951769877189812
449,4986,0.008952289595478159
5423,5222,0.00895937653525962
5231,4945,0.008988114717168812
5739,5023,0.008991448064659359
5169,5279,0.009005277143851416
5652,5651,0.009009021131996767
5466,5215,0.009029996945398393
1866,3002,0.00903648666785506
4523,2059,0.00905622188913198
5351,1978,0.009073140240166873
1382,3083,0.00908840545669927
5671,5202,0.009117326743482607
5527,5333,0.009149345068518774
203,2400,0.00919238772601405
4086,4807,0.009197072904058558
5677,5589,0.009208493211712014
5585,1578,0.009221054030992576
5386,1628,0.00923150247779847
5168,2204,0.009236929505649447
5684,5596,0.0092739883236399
5506,5608,0.009278446113331701
5453,2675,0.009324354695764744
193,1794,0.00940244520165277
5424,5772,0.009404840323917862
410,1244,0.009442907600582265
5749,5709,0.009451784581541573
1996,5578,0.009453615601921851
545,2779,0.009456092229171736
5537,5628,0.009463105232559893
2096,2117,0.009479205086243836
5598,2557,0.009485427304234417
5509,5369,0.00951267624366392
644,1097,0.009535272473914197
4690,5606,0.00957329568606992
476,5007,0.009575220321562364
5504,5415,0.009604481617667422
1856,2275,0.00963133538355699
5533,3130,0.00963753086562243
5582,5521,0.009643775583557205
2218,2794,0.009662094932080548
5689,5348,0.009662999583387222
5728,5636,0.009674008596809065
5643,5164,0.009679626714311117
5167,5277,0.00972138531862582
5285,5708,0.009730138264924845
116,769,0.00973019924170046
2017,2851,0.009752832081429672
262,5492,0.009775985840848725
5434,5795,0.009816744943117846
5068,5583,0.009819012071122332
5674,5561,0.00982617843667423
360,1375,0.009838157245876902
5663,303,0.009846209094412667
316,457,0.009856292102491636
750,2247,0.009874555473856426
2027,2181,0.00987945658630656
5727,5425,0.009897213030802727
5389,5499,0.009920059861323513
5682,5337,0.009950766276274163
5792,5435,0.009981808353387711
289,5355,0.009988912937889942
671,1636,0.010019023522246514
746,5309,0.010037900589944675
5863,5385,0.010048354981860455
654,5502,0.010054354664032941
797,5500,0.010124264123006904
5647,2090,0.010138268763069058
5487,5804,0.010158181011771052
5612,5530,0.010171039524442173
5139,2831,0.010174459387060634
5428,5747,0.010209313173712514
5495,1581,0.010332859320001123
620,5763,0.01035108563150965
5523,5630,0.010359401261529223
5479,5623,0.010362074566610854
5738,2143,0.010369178295762439
5476,3009,0.010369320299659873
5761,2465,0.010372917593107267
5650,5325,0.010374785714770681
5775,5339,0.010378325223001805
5396,5292,0.010404152811475463
5599,4401,0.010444636280534684
5317,5855,0.010446383668308794
5762,2242,0.010456403279945584
5550,5480,0.010463390726402313
5818,5741,0.010508776948403065
5631,5713,0.010576755818197775
5615,5639,0.01065520406550945
5524,5588,0.010682560624628898
1380,1764,0.01069055181651006
5605,5611,0.010699067915697164
5555,5641,0.010720193621375523
5672,5192,0.010744013992061603
1757,2738,0.01074714342897938
5557,5683,0.010774308273816459
1076,1826,0.010781766363597817
5503,5702,0.01081438452132129
5717,5174,0.010825604202542674
5278,1554,0.01083184570570106
5590,777,0.010843059523901242
448,5401,0.010858092862239155
738,5283,0.010873748155943358
5699,5323,0.010874508540006874
1571,2491,0.010893335442651017
561,2933,0.010906304739943223
5567,5696,0.010938901849929725
5666,1876,0.010944355402444195
5694,5249,0.010949502223379695
2477,2568,0.01097368750459049
103,1337,0.011045465082291782
5563,5799,0.01104698698595171
5732,5505,0.011066638554658783
5624,5571,0.011100005698097912
368,3158,0.011158898577247833
5860,5661,0.011175143999657761
5771,5579,0.011176446179040875
5779,633,0.011280205943505137
83,458,0.011280563314449744
5095,5497,0.011298025695504671
5768,5452,0.011299909703156964
5610,5648,0.011356226453227494
5848,1286,0.011418345455643027
5419,5725,0.011423573873701881
5750,2704,0.011428025687863361
758,2607,0.011454702148733294
5816,5553,0.011457158524004536
5594,5614,0.011487209012513024
5551,1630,0.011544460364036668
1574,1624,0.011564858076840948
5776,2778,0.011571491855166954
5926,5227,0.011584136405441507
5251,5388,0.011587395763674478
356,5397,0.011607394815622743
1760,5515,0.011636508362546927
5302,5883,0.011698348780262553
4943,5657,0.011748270458734326
5715,5513,0.011764475651164716
5565,5787,0.01178230544290966
5662,4581,0.011869703942931215
5482,2072,0.011881935213994194
5547,5473,0.011894160569804066
5395,2907,0.011931479821185517
5259,1592,0.011931572591246248
5119,5637,0.011960749979895095
5625,5935,0.0119843064723033
5409,5679,0.011994417130832007
5820,5710,0.012019745626069549
5756,5529,0.012033524892644839
5686,2528,0.012045870923475806
1299,1544,0.01207685565260995
648,940,0.012080316162055363
150,2087,0.012096677182316981
165,5613,0.012144238513296927
2908,3064,0.012173161225624753
1540,5620,0.012212585369019535
5539,3111,0.012224632380917116
5573,3053,0.01224431537436109
5783,1987,0.012322302864700485
2365,3174,0.01235691532641587
5891,5746,0.012372417970459794
5241,5634,0.012439745973551124
5764,2811,0.012475003454832899
5898,5826,0.012602499663927886
5774,5941,0.012660070125957736
5888,5802,0.012664775093686832
5714,5797,0.012685938495621451
5847,5335,0.012703275858490857
5645,1832,0.012724621221002333
1599,5245,0.01276081800958671
5864,5778,0.01277308590384256
5757,5819,0.012807636410481639
5510,5758,0.012819811293147224
5665,5767,0.012826754597159817
5740,5575,0.01290560930854294
5899,3003,0.012914075541456245
5938,5488,0.012956422427788866
5803,2193,0.01295709538945513
4637,5465,0.01300209386969291
5968,5828,0.013002164939096492
5088,5607,0.013005332373576033
1766,5793,0.013016711058822183
5810,5769,0.013047378894304063
